156.0,37.25172
156.0,37.25362
158.0,37.93056
158.0,37.93626
158.0,37.93626
158.0,37.94006
160.0,39.39924
160.0,39.39924
160.0,39.39924
160.0,39.39924
162.0,40.27194
162.0,40.27384
162.0,40.27384
162.0,40.27574
164.0,40.87001
164.0,40.87001
164.0,40.87191
164.0,40.87381
166.0,41.83089
166.0,41.83089
166.0,41.83279
166.0,41.83469
168.0,42.79918
168.0,42.80108
168.0,42.80298
168.0,42.80298
170.0,43.31896
170.0,43.32276
170.0,43.32486
170.0,43.32486
172.0,43.88284
172.0,43.88663
172.0,43.88663
172.0,43.88663
174.0,44.09779
174.0,44.10159
174.0,44.09779
174.0,44.10159
176.0,44.28214
176.0,44.28214
176.0,44.28214
176.0,44.28404
178.0,44.40701
178.0,44.40701
178.0,44.41081
178.0,44.40891
180.0,44.36122
180.0,44.36692
180.0,44.36502
180.0,44.36312
182.0,44.38232
182.0,44.38612
182.0,44.38612
182.0,44.38992
184.0,44.18676
184.0,44.18696
184.0,44.19056
184.0,44.19076
186.0,44.19076
186.0,44.19646
186.0,44.19836
186.0,44.19836
188.0,42.71908
188.0,42.72098
188.0,42.72098
188.0,42.72288
190.0,42.55032
190.0,42.55222
190.0,42.55222
190.0,42.55412
